trans1 trans2 trans3 trans4 trans5 trans6 scaffold chr auto male_avg female_avg gene bias
ScZCZ4B_141.g19709 4.93917321645607 0 5.96170728202252 3.18732322800913 2.49156355002417 11.5017386644299 ScZCZ4B_141 chr4 autosomes 3.6336268328262 5.72687514748773 ScZCZ4B_141.g19709 unexpressed
ScZCZ4B_141.g19710 1.09759404810135 3.00087336331519 0.851672468860361 0 4.98312710004834 7.66782577628658 ScZCZ4B_141 chr4 autosomes 1.65004662675897 4.21698429211164 ScZCZ4B_141.g19710 unexpressed
ScZCZ4B_141.g19711 4.93917321645607 9.00262008994558 5.11003481316216 25.4985858240731 13.7035995251329 5.75086933221493 ScZCZ4B_141 chr4 autosomes 6.35060937318794 14.9843515604736 ScZCZ4B_141.g19711 unbiased
ScZCZ4B_141.g19712 40.6109797797499 30.0087336331519 44.2869683807388 12.7492929120365 4.98312710004834 17.2526079966448 ScZCZ4B_141 chr4 autosomes 38.3022272645469 11.6616760029099 ScZCZ4B_141.g19712 male-biased
ScZCZ4B_141.g19713 45.0013559721553 30.0087336331519 23.2790474821832 38.2478787361096 41.1107985753988 36.4221724373612 ScZCZ4B_141 chr4 autosomes 32.7630456958301 38.5936165829565 ScZCZ4B_141.g19713 unbiased
ScZCZ4B_141.g19714 18.6590988177229 6.00174672663038 18.4529034919745 6.37464645601826 18.6867266251813 17.2526079966448 ScZCZ4B_141 chr4 autosomes 14.3712496787759 14.1046603592815 ScZCZ4B_141.g19714 unbiased
ScZCZ4B_141.g19715 0 0 2.27112658362763 0 7.47469065007251 0 ScZCZ4B_141 chr4 autosomes 0.757042194542543 2.49156355002417 ScZCZ4B_141.g19715 unexpressed
ScZCZ4B_141.g19716 64.7580488379796 75.0218340828798 46.8419857873198 63.7464645601826 90.9420695758822 59.425649766221 ScZCZ4B_141 chr4 autosomes 62.2072895693931 71.3713946340953 ScZCZ4B_141.g19716 unbiased
ScZCZ4B_141.g19717 12.6223315531655 6.00174672663038 10.5039604492778 3.18732322800913 3.73734532503625 9.58478222035822 ScZCZ4B_141 chr4 autosomes 9.70934624302456 5.5031502578012 ScZCZ4B_141.g19717 unbiased
ScZCZ4B_141.g19718 313.363100732935 414.120524137497 476.084910092942 12.7492929120365 39.8650168003867 9.58478222035822 ScZCZ4B_141 chr4 autosomes 401.189511654458 20.7330306442605 ScZCZ4B_141.g19718 male-biased
ScZCZ4B_141.g19719 0.548797024050674 0 3.97447152134835 0 0 0 ScZCZ4B_141 chr4 autosomes 1.50775618179967 0 ScZCZ4B_141.g19719 unexpressed
ScZCZ4B_141.g19720 54.8797024050674 30.0087336331519 60.4687452890856 25.4985858240731 23.6698537252296 11.5017386644299 ScZCZ4B_141 chr4 autosomes 48.4523937757683 20.2233927379109 ScZCZ4B_141.g19720 unbiased
ScZCZ4B_141.g19721 0 0 0 3.18732322800913 0 11.5017386644299 ScZCZ4B_141 chr4 autosomes 0 4.89635396414634 ScZCZ4B_141.g19721 unexpressed
ScZCZ4B_141.g19722 10.4271434569628 18.0052401798912 11.3556329181381 22.3112625960639 4.98312710004834 0 ScZCZ4B_141 chr4 autosomes 13.2626721849974 9.09812989870408 ScZCZ4B_141.g19722 unbiased
ScZCZ4B_141.g19723 16.4639107215202 18.0052401798912 11.0717420951847 46.2161868061324 27.4071990502659 21.0865208847881 ScZCZ4B_141 chr4 autosomes 15.180297665532 31.5699689137288 ScZCZ4B_141.g19723 unbiased
ScZCZ4B_141.g19724 103.173840521527 127.537117940896 96.5228798041742 47.809848420137 80.9758153757855 47.9239111017911 ScZCZ4B_141 chr4 autosomes 109.077946088866 58.9031916325712 ScZCZ4B_141.g19724 unbiased
ScZCZ4B_141.g19725 9.87834643291214 15.004366816576 7.09727057383634 6.37464645601826 4.98312710004834 11.5017386644299 ScZCZ4B_141 chr4 autosomes 10.6599946077748 7.61983740683217 ScZCZ4B_141.g19725 unbiased
ScZCZ4B_141.g19726 159.151136974696 136.539738030841 139.106503247192 97.2133584542785 132.052868151281 101.598691535797 ScZCZ4B_141 chr4 autosomes 144.932459417576 110.288306047119 ScZCZ4B_141.g19726 unbiased
ScZCZ4B_141.g19727 19.2078958417736 9.00262008994558 11.0717420951847 11.155631298032 7.47469065007251 3.83391288814329 ScZCZ4B_141 chr4 autosomes 13.094086008968 7.48807827874927 ScZCZ4B_141.g19727 unbiased
ScZCZ4B_141.g19728 184.944597105077 174.050655072281 168.347258011398 175.302777540502 132.052868151281 124.602168864657 ScZCZ4B_141 chr4 autosomes 175.780836729585 143.98593818548 ScZCZ4B_141.g19728 unbiased
ScZCZ4B_141.g19729 24.1470690582297 37.5109170414399 29.2407547642057 17.5302777540502 6.22890887506042 13.4186951085015 ScZCZ4B_141 chr4 autosomes 30.2995802879584 12.3926272458707 ScZCZ4B_141.g19729 unbiased
ScZCZ4B_141.g19730 47.196544068358 51.0148471763583 33.4991171085075 20.7176009820594 17.4409448501692 13.4186951085015 ScZCZ4B_141 chr4 autosomes 43.9035027844079 17.19241364691 ScZCZ4B_141.g19730 male-biased
ScZCZ4B_141.g19731 45.0013559721553 15.004366816576 38.6091519216697 50.9971716481461 87.2047242508459 74.7613013187941 ScZCZ4B_141 chr4 autosomes 32.871624903467 70.9877324059287 ScZCZ4B_141.g19731 unbiased
ScZCZ4B_141.g19732 71.3436131265877 28.5082969514943 50.8164573086682 39.8415403501141 44.848143900435 70.9273884306508 ScZCZ4B_141 chr4 autosomes 50.2227891289167 51.8723575604 ScZCZ4B_141.g19732 unbiased
ScZCZ4B_141.g19733 8.78075238481079 0 7.09727057383634 3.18732322800913 4.98312710004834 7.66782577628658 ScZCZ4B_141 chr4 autosomes 5.29267431954904 5.27942536811468 ScZCZ4B_141.g19733 unbiased
ScZCZ4B_141.g19734 30.1838363227871 10.5030567716032 43.1514050889249 9.56196968402739 8.72047242508459 23.0034773288597 ScZCZ4B_141 chr4 autosomes 27.9460993944384 13.7619731459906 ScZCZ4B_141.g19734 unbiased
ScZCZ4B_141.g19735 100.429855401273 108.031441079347 99.6456788566622 92.4323736122648 87.2047242508459 95.8478222035822 ScZCZ4B_141 chr4 autosomes 102.702325112427 91.8283066888976 ScZCZ4B_141.g19735 unbiased
ScZCZ4B_141.g19736 136.101661964567 144.041921439129 160.682205791655 129.08659073437 148.248031226438 189.778687963093 ScZCZ4B_141 chr4 autosomes 146.941929731784 155.7044366413 ScZCZ4B_141.g19736 unbiased
ScZCZ4B_141.g19737 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19737 unexpressed
ScZCZ4B_141.g19738 6.03676726455742 9.00262008994558 8.80061551155706 33.4668938940959 48.5854892254713 42.1730417695762 ScZCZ4B_141 chr4 autosomes 7.94666762202002 41.4084749630478 ScZCZ4B_141.g19738 female-biased
ScZCZ4B_141.g19739 0 0 0 0 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 0 0.83052118334139 ScZCZ4B_141.g19739 unexpressed
ScZCZ4B_141.g19740 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19740 unexpressed
ScZCZ4B_141.g19741 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19741 unexpressed
ScZCZ4B_141.g19742 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19742 unexpressed
ScZCZ4B_141.g19743 0.548797024050674 0 1.98723576067417 1.59366161400457 3.73734532503625 0 ScZCZ4B_141 chr4 autosomes 0.845344261574948 1.77700231301361 ScZCZ4B_141.g19743 unexpressed
ScZCZ4B_141.g19744 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19744 unexpressed
ScZCZ4B_141.g19745 0 0 0.851672468860361 0 0 0 ScZCZ4B_141 chr4 autosomes 0.283890822953454 0 ScZCZ4B_141.g19745 unexpressed
ScZCZ4B_141.g19746 0 0 2.27112658362763 0 0 0 ScZCZ4B_141 chr4 autosomes 0.757042194542543 0 ScZCZ4B_141.g19746 unexpressed
ScZCZ4B_141.g19747 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19747 unexpressed
ScZCZ4B_141.g19748 2.1951880962027 0 1.13556329181381 0 0 5.75086933221493 ScZCZ4B_141 chr4 autosomes 1.11025046267217 1.91695644407164 ScZCZ4B_141.g19748 unexpressed
ScZCZ4B_141.g19749 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19749 unexpressed
ScZCZ4B_141.g19750 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19750 unexpressed
ScZCZ4B_141.g19751 8.78075238481079 15.004366816576 5.67781645906907 6.37464645601826 9.96625420009668 5.75086933221493 ScZCZ4B_141 chr4 autosomes 9.82097855348529 7.36392332944329 ScZCZ4B_141.g19751 unbiased
ScZCZ4B_141.g19752 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19752 unexpressed
ScZCZ4B_141.g19753 0 0 0.283890822953454 0 0 0 ScZCZ4B_141 chr4 autosomes 0.094630274317818 0 ScZCZ4B_141.g19753 unexpressed
ScZCZ4B_141.g19754 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19754 unexpressed
ScZCZ4B_141.g19755 2.1951880962027 0 0 3.18732322800913 0 0 ScZCZ4B_141 chr4 autosomes 0.7317293654009 1.06244107600304 ScZCZ4B_141.g19755 unexpressed
ScZCZ4B_141.g19756 166.834295311405 132.038427985868 96.5228798041742 101.994343296292 75.9926882757372 65.1765190984359 ScZCZ4B_141 chr4 autosomes 131.798534367149 81.054516890155 ScZCZ4B_141.g19756 unbiased
ScZCZ4B_141.g19757 227.201967956979 124.53624457758 110.433530128893 81.2767423142328 88.450506025858 128.4360817528 ScZCZ4B_141 chr4 autosomes 154.057247554484 99.3877766976303 ScZCZ4B_141.g19757 unbiased
ScZCZ4B_141.g19758 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19758 unexpressed
ScZCZ4B_141.g19759 18.1103017936723 3.00087336331519 18.4529034919745 1.59366161400457 12.4578177501208 0 ScZCZ4B_141 chr4 autosomes 13.1880262163207 4.68382645470846 ScZCZ4B_141.g19759 unbiased
ScZCZ4B_141.g19760 29.0862422746857 16.5048034982336 32.6474446396472 7.96830807002283 12.4578177501208 5.75086933221493 ScZCZ4B_141 chr4 autosomes 26.0794968041888 8.72566505078619 ScZCZ4B_141.g19760 unbiased
ScZCZ4B_141.g19761 142.687226253175 136.539738030841 162.101659906422 121.118282664347 133.298649926293 95.8478222035822 ScZCZ4B_141 chr4 autosomes 147.109541396813 116.754918264741 ScZCZ4B_141.g19761 unbiased
ScZCZ4B_141.g19762 26.3422571544324 24.0069869065215 25.2662832428574 3.18732322800913 16.1951630751571 24.9204337729314 ScZCZ4B_141 chr4 autosomes 25.2051757679371 14.7676400253659 ScZCZ4B_141.g19762 unbiased
ScZCZ4B_141.g19763 36.7694006113952 48.0139738130431 30.0924272330661 11.155631298032 11.2120359751088 0 ScZCZ4B_141 chr4 autosomes 38.2919338858348 7.45588909104693 ScZCZ4B_141.g19763 male-biased
ScZCZ4B_141.g19764 0.548797024050674 0 0.567781645906907 0 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 0.37219288998586 0.83052118334139 ScZCZ4B_141.g19764 unexpressed
ScZCZ4B_141.g19765 18.6590988177229 27.0078602698367 32.0796629937402 9.56196968402739 7.47469065007251 15.3356515525732 ScZCZ4B_141 chr4 autosomes 25.9155406937666 10.790770628891 ScZCZ4B_141.g19765 unbiased
ScZCZ4B_141.g19766 34.0254154911418 33.0096069964671 40.3124968593904 28.6859090520822 17.4409448501692 26.837390217003 ScZCZ4B_141 chr4 autosomes 35.7825064489998 24.3214147064181 ScZCZ4B_141.g19766 unbiased
ScZCZ4B_141.g19767 50.489326212662 79.5231441278526 61.6043085808994 19.1239393680548 24.9156355002417 11.5017386644299 ScZCZ4B_141 chr4 autosomes 63.8722596404713 18.5137711775755 ScZCZ4B_141.g19767 male-biased
ScZCZ4B_141.g19768 214.579636403814 442.628821088991 282.75525966164 175.302777540502 241.681664352344 268.37390217003 ScZCZ4B_141 chr4 autosomes 313.321239051482 228.452781354292 ScZCZ4B_141.g19768 unbiased
ScZCZ4B_141.g19769 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19769 unexpressed
ScZCZ4B_141.g19770 42.2573708519019 60.0174672663038 25.8340648887643 54.1844948761552 23.6698537252296 51.7578239899344 ScZCZ4B_141 chr4 autosomes 42.70296766899 43.2040575304397 ScZCZ4B_141.g19770 unbiased
ScZCZ4B_141.g19771 1.09759404810135 0 0 0 4.98312710004834 0 ScZCZ4B_141 chr4 autosomes 0.36586468270045 1.66104236668278 ScZCZ4B_141.g19771 unexpressed
ScZCZ4B_141.g19772 0 0 0.851672468860361 0 0 0 ScZCZ4B_141 chr4 autosomes 0.283890822953454 0 ScZCZ4B_141.g19772 unexpressed
ScZCZ4B_141.g19773 133.357676844314 225.065502248639 138.822612424239 127.492929120365 57.3059616505559 72.8443448747225 ScZCZ4B_141 chr4 autosomes 165.748597172397 85.8810785485478 ScZCZ4B_141.g19773 unbiased
ScZCZ4B_141.g19774 167.383092335456 124.53624457758 156.707734270306 180.083762382516 176.901012051716 162.94129774609 ScZCZ4B_141 chr4 autosomes 149.542357061114 173.308690726774 ScZCZ4B_141.g19774 unbiased
ScZCZ4B_141.g19775 66.9532369341823 46.5135371313855 61.8881994038529 101.994343296292 71.0095611756888 59.425649766221 ScZCZ4B_141 chr4 autosomes 58.4516578231402 77.4765180794006 ScZCZ4B_141.g19775 unbiased
ScZCZ4B_141.g19776 51.0381232367127 60.0174672663038 60.4687452890856 28.6859090520822 44.848143900435 21.0865208847881 ScZCZ4B_141 chr4 autosomes 57.1747785973674 31.5401912791018 ScZCZ4B_141.g19776 unbiased
ScZCZ4B_141.g19777 40.0621827556992 21.0061135432063 55.07481965297 20.7176009820594 39.8650168003867 19.1695644407164 ScZCZ4B_141 chr4 autosomes 38.7143719839585 26.5840607410542 ScZCZ4B_141.g19777 unbiased
ScZCZ4B_141.g19778 0 0 0 0 1.24578177501208 0 ScZCZ4B_141 chr4 autosomes 0 0.415260591670693 ScZCZ4B_141.g19778 unexpressed
ScZCZ4B_141.g19779 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19779 unexpressed
ScZCZ4B_141.g19780 9.87834643291214 6.00174672663038 19.3045759608348 4.7809848420137 7.47469065007251 9.58478222035822 ScZCZ4B_141 chr4 autosomes 11.7282230401258 7.28015257081481 ScZCZ4B_141.g19780 unbiased
ScZCZ4B_141.g19781 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19781 unexpressed
ScZCZ4B_141.g19782 6.03676726455742 21.0061135432063 17.8851218460676 9.56196968402739 9.96625420009668 1.91695644407164 ScZCZ4B_141 chr4 autosomes 14.9760008846104 7.1483934427319 ScZCZ4B_141.g19782 unbiased
ScZCZ4B_141.g19783 46.0989500202566 30.0087336331519 44.2869683807388 30.2795706660867 18.6867266251813 19.1695644407164 ScZCZ4B_141 chr4 autosomes 40.1315506780491 22.7119539106615 ScZCZ4B_141.g19783 unbiased
ScZCZ4B_141.g19784 37.8669946594965 24.0069869065215 40.3124968593904 0 0 0 ScZCZ4B_141 chr4 autosomes 34.0621594751361 0 ScZCZ4B_141.g19784 male-biased
ScZCZ4B_141.g19785 29.0862422746857 18.0052401798912 48.829221547994 25.4985858240731 21.1782901752054 21.0865208847881 ScZCZ4B_141 chr4 autosomes 31.973568000857 22.5877989613555 ScZCZ4B_141.g19785 unbiased
ScZCZ4B_141.g19786 138.845647084821 367.606987006111 127.750870329054 124.305605892356 130.807086376269 139.93782041723 ScZCZ4B_141 chr4 autosomes 211.401168139995 131.683504228618 ScZCZ4B_141.g19786 unbiased
ScZCZ4B_141.g19787 59.8188756215235 75.0218340828798 70.6888149154099 38.2478787361096 51.0770527754955 47.9239111017911 ScZCZ4B_141 chr4 autosomes 68.5098415399377 45.7496142044654 ScZCZ4B_141.g19787 unbiased
ScZCZ4B_141.g19788 64.7580488379796 126.036681259238 101.349023794383 1.59366161400457 7.47469065007251 3.83391288814329 ScZCZ4B_141 chr4 autosomes 97.3812512972002 4.30075505074012 ScZCZ4B_141.g19788 male-biased
ScZCZ4B_141.g19789 5.48797024050674 6.00174672663038 12.491196209952 0 0 0 ScZCZ4B_141 chr4 autosomes 7.99363772569637 0 ScZCZ4B_141.g19789 male-biased
ScZCZ4B_141.g19790 1.09759404810135 0 0.283890822953454 0 0 0 ScZCZ4B_141 chr4 autosomes 0.460494957018268 0 ScZCZ4B_141.g19790 unexpressed
ScZCZ4B_141.g19791 3.84157916835472 3.00087336331519 2.27112658362763 0 8.72047242508459 0 ScZCZ4B_141 chr4 autosomes 3.03785970509918 2.90682414169486 ScZCZ4B_141.g19791 unexpressed
ScZCZ4B_141.g19792 149.272790541783 216.062882158694 164.940568135957 94.0260352262694 148.248031226438 105.43260442394 ScZCZ4B_141 chr4 autosomes 176.758746945478 115.902223625549 ScZCZ4B_141.g19792 unbiased
ScZCZ4B_141.g19793 28.5374452506351 0 33.783007931461 25.4985858240731 26.1614172752538 32.5882595492179 ScZCZ4B_141 chr4 autosomes 20.773484394032 28.0827542161816 ScZCZ4B_141.g19793 unbiased
ScZCZ4B_141.g19794 12.0735345291148 13.5039301349184 23.5629383051366 30.2795706660867 47.3397074504592 80.512170651009 ScZCZ4B_141 chr4 autosomes 16.3801343230566 52.7104829225183 ScZCZ4B_141.g19794 female-biased
ScZCZ4B_141.g19795 33.4766184670911 54.0157205396735 42.8675142659715 52.5908332621507 69.7637794006767 70.9273884306508 ScZCZ4B_141 chr4 autosomes 43.4532844242454 64.4273336978261 ScZCZ4B_141.g19795 unbiased
ScZCZ4B_141.g19796 5.48797024050674 0 2.27112658362763 0 0 0 ScZCZ4B_141 chr4 autosomes 2.58636560804479 0 ScZCZ4B_141.g19796 unexpressed
ScZCZ4B_141.g19797 12.6223315531655 15.004366816576 12.491196209952 1.59366161400457 14.949381300145 9.58478222035822 ScZCZ4B_141 chr4 autosomes 13.3726315265645 8.70927504483593 ScZCZ4B_141.g19797 unbiased
ScZCZ4B_141.g19798 107.015419689881 154.544978210732 127.183088683147 79.6830807002283 62.2890887506042 47.9239111017911 ScZCZ4B_141 chr4 autosomes 129.581162194587 63.2986935175412 ScZCZ4B_141.g19798 male-biased
ScZCZ4B_141.g19799 24.1470690582297 3.00087336331519 26.4018465346712 6.37464645601826 11.2120359751088 13.4186951085015 ScZCZ4B_141 chr4 autosomes 17.849929652072 10.3351258465429 ScZCZ4B_141.g19799 unbiased
ScZCZ4B_141.g19800 29.6350392987364 27.0078602698367 42.0158417971111 7.96830807002283 6.22890887506042 3.83391288814329 ScZCZ4B_141 chr4 autosomes 32.8862471218947 6.01037661107551 ScZCZ4B_141.g19800 male-biased
ScZCZ4B_141.g19801 195.920537586091 306.08908305815 205.820846641254 154.585176558443 160.705848976559 189.778687963093 ScZCZ4B_141 chr4 autosomes 235.943489095165 168.356571166032 ScZCZ4B_141.g19801 unbiased
ScZCZ4B_141.g19802 110.308201834186 202.558952023775 98.7940063878018 109.962651366315 139.527558801353 103.515647979869 ScZCZ4B_141 chr4 autosomes 137.220386748588 117.668619382512 ScZCZ4B_141.g19802 unbiased
ScZCZ4B_141.g19803 5.48797024050674 19.5056768615487 9.65228798041742 0 2.49156355002417 13.4186951085015 ScZCZ4B_141 chr4 autosomes 11.548645027491 5.30341955284189 ScZCZ4B_141.g19803 unbiased
ScZCZ4B_141.g19804 98.2346673050707 103.530131034374 101.632914617336 79.6830807002283 102.154105550991 72.8443448747225 ScZCZ4B_141 chr4 autosomes 101.132570985594 84.8938437086473 ScZCZ4B_141.g19804 unbiased
ScZCZ4B_141.g19805 48.2941381164593 30.0087336331519 38.8930427446231 28.6859090520822 33.6361079253263 38.3391288814329 ScZCZ4B_141 chr4 autosomes 39.0653048314114 33.5537152862805 ScZCZ4B_141.g19805 unbiased
ScZCZ4B_141.g19806 92.1979000405133 81.0235808095102 104.755713669824 86.0577271562466 63.5348705256163 95.8478222035822 ScZCZ4B_141 chr4 autosomes 92.6590648399492 81.8134732951484 ScZCZ4B_141.g19806 unbiased
ScZCZ4B_141.g19807 12.0735345291148 6.00174672663038 27.2535190035315 19.1239393680548 14.949381300145 13.4186951085015 ScZCZ4B_141 chr4 autosomes 15.1096000864256 15.8306719255671 ScZCZ4B_141.g19807 unbiased
ScZCZ4B_141.g19808 19.7566928658243 31.5091703148095 22.7112658362763 0 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 24.6590430056367 0.83052118334139 ScZCZ4B_141.g19808 male-biased
ScZCZ4B_141.g19809 57.6236875253208 61.5179039479614 50.2486756627613 28.6859090520822 44.848143900435 59.425649766221 ScZCZ4B_141 chr4 autosomes 56.4634223786812 44.3199009062461 ScZCZ4B_141.g19809 unbiased
ScZCZ4B_141.g19810 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19810 unexpressed
ScZCZ4B_141.g19811 0 0 1.41945411476727 0 0 0 ScZCZ4B_141 chr4 autosomes 0.47315137158909 0 ScZCZ4B_141.g19811 unexpressed
ScZCZ4B_141.g19812 0 0 2.27112658362763 1.59366161400457 0 0 ScZCZ4B_141 chr4 autosomes 0.757042194542543 0.531220538001523 ScZCZ4B_141.g19812 unexpressed
ScZCZ4B_141.g19813 204.701289970902 343.60000009959 216.892588736439 227.893610802653 269.08886340261 396.80998392283 ScZCZ4B_141 chr4 autosomes 255.064626268977 297.930819376031 ScZCZ4B_141.g19813 unbiased
ScZCZ4B_141.g19814 221.165200692422 171.049781708966 216.892588736439 333.075277326954 250.402136777429 467.737372353481 ScZCZ4B_141 chr4 autosomes 203.035857045942 350.404928819288 ScZCZ4B_141.g19814 unbiased
ScZCZ4B_141.g19815 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19815 unexpressed
ScZCZ4B_141.g19816 0 0 1.98723576067417 0 0 7.66782577628658 ScZCZ4B_141 chr4 autosomes 0.662411920224723 2.55594192542886 ScZCZ4B_141.g19816 unexpressed
ScZCZ4B_141.g19817 37.3181976354459 16.5048034982336 44.8547500266457 31.8732322800913 29.89876260029 11.5017386644299 ScZCZ4B_141 chr4 autosomes 32.8925837201084 24.4245778482704 ScZCZ4B_141.g19817 unbiased
ScZCZ4B_141.g19818 0.548797024050674 0 0.567781645906907 0 0 0 ScZCZ4B_141 chr4 autosomes 0.37219288998586 0 ScZCZ4B_141.g19818 unexpressed
ScZCZ4B_141.g19819 0.548797024050674 0 0.567781645906907 0 0 0 ScZCZ4B_141 chr4 autosomes 0.37219288998586 0 ScZCZ4B_141.g19819 unexpressed
ScZCZ4B_141.g19820 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g19820 unexpressed
ScZCZ4B_141.g19821 1.09759404810135 0 0.567781645906907 3.18732322800913 0 0 ScZCZ4B_141 chr4 autosomes 0.555125231336086 1.06244107600304 ScZCZ4B_141.g19821 unexpressed
ScZCZ4B_141.g19822 4.39037619240539 0 1.41945411476727 0 1.24578177501208 9.58478222035822 ScZCZ4B_141 chr4 autosomes 1.93661010239089 3.61018799845677 ScZCZ4B_141.g19822 unexpressed
ScZCZ4B_141.g19823 195.920537586091 150.04366816576 195.600777014929 189.645732066543 176.901012051716 101.598691535797 ScZCZ4B_141 chr4 autosomes 180.52166092226 156.048478551352 ScZCZ4B_141.g19823 unbiased
ScZCZ4B_141.g19824 511.478826415228 1075.8131007485 409.37056669888 667.744216267913 683.934194481634 594.25649766221 ScZCZ4B_141 chr4 autosomes 665.554164620869 648.644969470586 ScZCZ4B_141.g19824 unbiased
ScZCZ4B_141.g19825 387.450698979776 844.745851773227 303.479289737242 449.412575149288 424.811585279121 387.225201702472 ScZCZ4B_141 chr4 autosomes 511.891946830082 420.483120710294 ScZCZ4B_141.g19825 unbiased
ScZCZ4B_141.g19826 74.6363952708917 195.056768615487 57.9137278825045 114.743636208329 82.2215971507976 92.0139093154389 ScZCZ4B_141 chr4 autosomes 109.202297256294 96.3263808915219 ScZCZ4B_141.g19826 unbiased
ScZCZ4B_141.g19827 6.58556428860809 12.0034934532608 16.1817769083469 19.1239393680548 9.96625420009668 21.0865208847881 ScZCZ4B_141 chr4 autosomes 11.5902782167386 16.7255714843132 ScZCZ4B_141.g19827 unbiased
ScZCZ4B_141.g19828 10.9759404810135 15.004366816576 18.7367943149279 27.0922474380776 11.2120359751088 15.3356515525732 ScZCZ4B_141 chr4 autosomes 14.9057005375058 17.8799783219199 ScZCZ4B_141.g19828 unbiased
